Program Time [s],data 0,data 1
0.0,502.75338271934675,505.6623129695103
0.02,494.89597495766736,508.34875164712116
0.04,491.26468442158205,505.24236006955516
0.06,497.2560711834196,495.3068137955538
0.08,498.43445025270415,501.1689765665791
0.1,495.84086571920653,503.6509295353599
0.12,506.4768957534128,493.85051623255686
0.14,490.36792761419935,497.8099998752598
0.16,514.7371559649965,492.107527307338
0.18,495.1262579677816,500.71423910541625
0.2,499.57293664974645,502.7009650962665
0.22,501.3763225339645,507.92779769595387
0.24,501.7716720750322,505.5052503198478
0.26,499.207827766512,496.5635454235433
0.28,501.6847204349412,500.07816727088965
0.3,502.9598767654753,503.72518933507195
0.32,516.5968212295758,498.46097786541696
0.34,517.1265853499239,500.6333184990666
0.36,509.50102671825056,500.6578196423211
0.38,513.9870399311856,506.2252706433174
0.4,523.5322609733721,506.30102713214904
0.42,511.0818141382577,507.0857803663749
0.44,513.7853931528522,516.2832055582693
0.46,512.7250627530199,511.5419543270604
0.48,519.0493206222227,512.032383774631
0.5,509.66506047233804,512.9950298207378
0.52,517.3161314794997,510.84482146417895
0.54,505.2986588801046,506.6211369226272
0.56,516.6258822461041,501.2985914686854
0.58,511.3191528367058,524.5396946029333
0.6,524.9498067382918,503.34811658283627
0.62,483.03221799078614,482.3783538088562
0.64,518.5572578871448,534.907249895179
0.66,539.5225187203391,539.9034541228716
0.68,596.3101620115955,603.2587121579193
0.7,675.2298299757261,684.5009843690482
0.72,736.7200099722679,769.6251751018028
0.74,794.2128593153398,850.4231048879684
0.76,803.4418029962862,828.1305806940686
0.78,727.141635099447,793.2709948009958
0.8,609.1220422161051,656.7500195941478
0.82,515.5624563572411,505.40776887819624
0.84,452.19799844835785,453.25285525211746
0.86,437.24169016590776,421.5133626066246
0.88,410.15143845142666,394.4493174787612
0.9,406.30122635951795,408.59867468743573
0.92,407.74653321880857,429.3102707385033
0.94,442.4161948511544,433.32297151677545
0.96,476.53003605390245,474.39980455883403
0.98,463.62865801443854,489.9676135997192
1.0,501.95255952529834,494.1065859624085
1.02,487.405479000606,491.2604233923703
1.04,504.4317877455311,509.6615098235246
1.06,494.94345798972796,506.90252391026894
1.08,502.4326871351322,503.75203307316406
1.1,490.156904862896,509.99442362846247
1.12,507.3457926730671,504.5076761247912
1.14,505.50141138251524,499.3521074330978
1.16,508.04793075833607,500.023653086912
1.18,500.6009794661703,503.55167340675655
1.2,510.02490861597664,496.8509048446605
1.22,501.33706334447595,515.5925611245256
1.24,498.1150006810175,514.3936482397033
1.26,502.9159476295818,521.5277799837795
1.28,503.27042350659735,499.18344548343293
1.3,518.227972046314,505.0752586275554
1.32,501.122319483186,506.28327793690124
1.34,493.9477397630956,497.3178496651383
1.36,501.6006151830321,490.00644222908033
1.38,506.32499415922825,502.1208269353912
1.4,516.5777591204609,505.76485271644225
1.42,508.077415923424,500.2695846901226
1.44,497.8075927281763,519.3584815358536
1.46,499.863710760423,505.93761968990594
1.48,509.1973299301379,489.9644686420276
1.5,506.6136706822513,491.30909565586524
1.52,502.36077131159954,482.58673149634996
1.54,510.4411840347905,483.5269478828146
1.56,496.4621671141767,485.91768618473463
1.58,497.741941738781,487.34462266305417
1.6,498.0150522855514,466.6231851406399
1.62,498.9640178870186,485.85958930804367
1.64,501.27976022520585,472.7515156706438
1.66,501.6003586443505,484.848646120763
1.68,514.2213500206143,478.015994632119
1.7,516.9465536293142,494.72649787458005
1.72,523.1678528050942,482.52659984695646
1.74,495.80028393891416,488.89005382409164
1.76,505.12891805767015,482.01289877567507
1.78,499.0914727350617,482.28708479133576
1.8,490.143877758949,490.73102445768205
1.82,500.13822891134436,484.64650189189456
1.84,502.99011373009495,486.0218247526974
1.86,494.0434604466301,478.4460345699763
1.88,495.04356591071274,478.826127524515
1.9,504.490444845966,479.8419747180551
1.92,505.60412123960685,477.52994049796234
1.94,492.1274331774263,489.719546639129
1.96,497.1708525679228,482.049524693363
1.98,500.25485910583495,484.8589741940723
2.0,506.2697806047109,479.74554022291846
2.02,497.2861851377208,487.642141073861
2.04,492.0000064077955,479.513323792244
2.06,486.1671316266389,488.1821370586321
2.08,504.6537562911925,475.8028896196663
2.1,492.56266479551755,477.05372135863803
2.12,473.499655594647,486.50091451390244
2.14,483.6664401729436,487.88838463355825
2.16,483.8348340039967,483.4319028669298
2.18,485.2337525696958,466.0931701762583
2.2,487.7406111778044,487.8076382478152
2.22,470.36621939836385,471.11960207069313
2.24,480.4662525305976,479.95753020195724
2.26,480.79143836357906,480.58190265243525
2.28,477.2998460374236,482.01317546164404
2.3,475.9855838698577,470.2722420346376
2.32,472.20094574583493,485.0980842987398
2.34,485.70638350541503,475.2967698508202
2.36,492.25761909815077,476.8554538241879
2.38,472.73883772816276,483.24457848381996
2.4,487.9961367247666,492.1404423584414
2.42,485.83818527716426,501.1468967818397
2.44,484.58597440531906,476.4901151498114
2.46,482.06965162977957,477.2460128280654
2.48,483.76459984099967,481.81043261555175
2.5,484.1517725211363,475.94486722283455
2.52,484.46433391339843,471.1876358437669
2.54,483.84473584328424,478.98371682784364
2.56,476.36168547323285,478.9527240259738
2.58,468.19004753206605,483.06066685307223
2.6,468.2032939778068,481.14048375528586
2.62,471.91510778215587,476.8857638266375
2.64,477.9903117626096,470.4361373877381
2.66,480.81876145033067,478.5301602594989
2.68,476.9976617646815,484.6708860228301
2.7,487.81299301952794,486.4700177843629
2.72,483.2744855139044,484.73084746050085
2.74,483.8825670506265,474.1698564045987
2.76,478.420573301798,476.07208567346925
2.78,479.7625902929173,473.1836582331645
2.8,480.3401301760839,475.4368194610522
2.82,485.6775551781868,476.9151667348251
2.84,487.7905712459981,477.05583284016996
2.86,485.1219568293663,478.3609068159595
2.88,489.64008093150176,477.94392717483413
2.9,463.28850003475736,469.32141344903175
2.92,483.8815743858748,482.25523158920794
2.94,491.2298218410908,481.4538846033556
2.96,450.7665609566261,494.41838759663926
2.98,479.55815772231966,466.78579982827125
