Program Time [s],data 0,data 1
0.0,521.3570902307825,491.43641274532786
0.02,511.51349586703765,476.75282767123696
0.04,513.9248658253779,487.13352658966824
0.06,519.2872602554015,483.8242202068519
0.08,532.4679734670756,481.96459072666164
0.1,523.3545600754686,490.4854208218391
0.12,527.8870409270561,497.72426856509963
0.14,535.7450183697465,491.89760290250626
0.16,524.2444321589303,495.24613697352515
0.18,519.2497851238876,491.0329856214613
0.2,514.307384160386,498.43492624653084
0.22,509.1233753999875,500.40068943779454
0.24,526.9978849289874,492.27625174851937
0.26,517.9422148882531,476.0197431054413
0.28,535.1636351096365,491.0267487480207
0.3,523.4286621605913,492.98032186813504
0.32,520.1862287563512,486.9950438948364
0.34,521.0466120079254,491.3893245434441
0.36,526.252409632792,500.12936005563984
0.38,506.98541220915183,486.75779867802584
0.4,521.6689502262924,490.7469597744249
0.42,504.37406309592825,493.204788763308
0.44,512.1870357116137,501.36731161588426
0.46,494.5496512807718,492.6623087180201
0.48,520.0851422209021,480.95480641082594
0.5,523.4051322779544,493.3089933371762
0.52,518.3090291183778,491.92764855620976
0.54,517.5990589584145,501.50239551336534
0.56,533.074980423821,490.9986756651813
0.58,541.0318913468045,493.9109579651694
0.6,531.8213297754829,501.6750514222199
0.62,554.0742554390222,498.02989864190926
0.64,533.7110677136832,495.15780421914866
0.66,539.1015768912051,490.78862883556076
0.68,548.7638322862509,500.6775638220159
0.7,552.6644717506389,492.16888846009175
0.72,553.7197408743428,498.51733822386535
0.74,565.4208269373785,503.40161947897457
0.76,577.6302767035297,503.9301714722412
0.78,581.193356658645,500.3406191830385
0.8,561.4103086283454,491.3391883935829
0.82,578.1047564051748,506.7390485814325
0.84,566.2454583144237,511.2870756584611
0.86,570.362230142566,504.73141291365187
0.88,576.0809279008547,512.7390066586058
0.9,574.7135941576161,505.1369823474976
0.92,567.6787270657567,507.3106746937469
0.94,569.8253316836165,498.3554224963258
0.96,576.1843529546549,503.9333480018947
0.98,555.7948642300656,512.2021859109904
1.0,542.578519707534,513.3655725141833
1.02,532.2624360966455,501.2395261959869
1.04,535.9564689277569,505.9156866650459
1.06,532.3902672887124,500.2740435703008
1.08,525.3827631131429,498.2319875201432
1.1,498.14130731964775,494.29663629405536
1.12,502.74563821557234,489.6468506328855
1.14,498.1400056521772,491.0319211637797
1.16,478.33054158872676,500.1051695370785
1.18,467.0845531047911,481.07706583957645
1.2,452.52582727352683,481.348336727262
1.22,429.8772859222887,484.19080870891247
1.24,418.21740339252347,487.8577197460788
1.26,405.26127929369756,471.95328338067924
1.28,411.2930798497085,481.1818464381235
1.3,401.4351106112999,482.73580842134095
1.32,396.99523115559236,477.1751342639817
1.34,395.4456782887095,479.68560982839665
1.36,396.9904016639659,474.31484144570976
1.38,397.21503413359704,479.97616115295483
1.4,398.0160940394313,465.9652194712844
1.42,388.87436205312025,469.8929201174486
1.44,410.4429538900506,474.5108928927225
1.46,402.5519685437583,473.5060396871335
1.48,417.6690117270709,474.6528623286446
1.5,418.08729074192354,478.7555862985721
1.52,407.78540297993453,481.4112768571431
1.54,437.3147798308457,479.91728071441713
1.56,442.57787769683335,480.339093355301
1.58,444.86729162861263,473.1870222766898
1.6,456.08720124305194,488.7945810849108
1.62,463.15772961420424,485.8295297360407
1.64,471.3091967012601,477.0550829106315
1.66,486.3717527099177,482.36279264531674
1.68,486.97036827757483,485.97861217442744
1.7,510.85061863954434,489.012317378062
1.72,500.2932916186929,477.6716645271653
1.74,517.1091276410593,489.96076970144435
1.76,495.50884897806606,494.050195390713
1.78,501.8159650972574,496.41773768205167
1.8,510.64600770357106,491.75992410827627
1.82,488.52307638822856,500.58677977616645
1.84,508.7910063712557,484.0235311340077
1.86,518.5834397324072,491.4443583398755
1.88,499.9101417230996,494.4601475630122
1.9,501.07849138179023,484.5168356805505
1.92,501.6616879856181,499.91464115313704
1.94,494.4265565233714,500.4627192210096
1.96,480.2131737084217,488.1093086119222
1.98,499.0400736920361,492.54817549514706
2.0,475.20457761730574,488.183641191811
2.02,484.82111878162846,491.0562639270852
2.04,489.9273778022617,493.5799431779329
2.06,487.9594352821791,479.369645857863
2.08,478.2216332178138,481.16090096611487
2.1,487.2725866381198,492.0546977733335
2.12,498.33408885516496,494.61941091609174
2.14,479.00806317728285,474.54369440805925
2.16,487.566301088589,493.2495823017672
2.18,491.78291740065595,501.6747180796854
2.2,497.62350903844714,493.6177935183421
2.22,491.2382200886187,480.867079970395
2.24,479.11702761743834,492.03000454942116
2.26,473.5805030202911,499.28877399071615
2.28,484.05129912026786,493.17155336119913
2.3,490.0942184301722,499.95502624553694
2.32,487.20667315647563,502.535750946426
2.34,499.04919152910617,490.1084684096304
2.36,488.1494743247267,503.9919774479642
2.38,475.4541197541342,488.25663577271376
2.4,483.76211257318795,510.4657461285392
2.42,502.2907756430427,504.96923515001606
2.44,487.2780867215948,500.01513867157416
2.46,491.64379917640457,509.0370676815928
2.48,482.2990468465344,504.4935216121454
2.5,487.55840659255665,494.2481049569599
2.52,502.56641690752843,508.9253849902384
2.54,483.20016463900316,501.8506451066131
2.56,478.1238766246248,517.2720540947174
2.58,484.6991961266156,519.6105614296562
2.6,479.996557515361,518.3747602039731
