Program Time [s],data 0,data 1
0.0,482.22451674560074,495.3750588607882
0.02,479.4064588868243,504.18385864264957
0.04,477.27616243422455,501.1036463000287
0.06,477.04845257545924,494.1234099667222
0.08,488.80150936366397,497.98671595978556
0.1,487.4301106336012,506.8719829318041
0.12,481.7885641282013,507.1691868611332
0.14,496.2150964791255,500.9745741890238
0.16,494.3684791109782,506.2126279285698
0.18,485.72226633874556,510.51127242392306
0.2,493.30998451087424,502.30227350416027
0.22,489.0421712962168,492.2378754803517
0.24,492.575149651325,492.16385812883317
0.26,486.3436684295994,500.5882825809179
0.28,491.3899243060996,494.8228776158611
0.3,496.0797857866734,502.9775648173733
0.32,482.16921735428014,491.1327562922629
0.34,493.0276309270545,485.3105183208764
0.36,498.53924997388054,495.66112429804195
0.38,493.7971523068945,497.9508391476995
0.4,494.31319394339835,480.93023545444316
0.42,478.6718169330459,478.72632410335524
0.44,479.0449843295663,486.2852217570093
0.46,498.5957483274632,485.61103094153106
0.48,492.3227809340833,488.9489035387619
0.5,495.7629584008558,477.79967698776215
0.52,509.30888284611865,484.69703986239307
0.54,498.50686236148687,495.8804064258504
0.56,502.36969103338197,493.3995504967259
0.58,499.8165065339126,486.5270980586039
0.6,492.4401865164098,487.0511079283478
0.62,498.180638699378,494.3652706444875
0.64,487.86899586109917,507.5292362178718
0.66,487.18002629660367,496.82226664740057
0.68,487.7360477895986,503.27080905317035
0.7,493.8547153998701,501.10378219579644
0.72,488.20404095098786,506.1631298117034
0.74,487.58382447679094,509.3448780657939
0.76,488.7712562641824,511.7372786116896
0.78,474.7096660996487,506.735300693734
0.8,485.57456107393483,497.56585812474947
0.82,486.3727261891817,500.8668954026087
0.84,490.36259907600913,495.9608041585102
0.86,489.3184203938063,501.5963240576166
0.88,490.86737037025785,515.8924865970873
0.9,491.9062555259046,517.0695864438561
0.92,490.6907614940668,511.53505737075636
0.94,486.8742468189308,506.7807309501858
0.96,488.4274501072297,513.7909047376544
0.98,490.32455646094604,510.0369777956753
1.0,494.7285085077402,515.0640680049416
1.02,483.48431672467007,528.8731980891786
1.04,476.4045226521599,525.9507633773633
1.06,490.4499581644445,526.3986286945216
1.08,478.5499646443757,519.6056974096284
1.1,487.52120053529,531.5548158299416
1.12,489.121596598939,540.0202761971458
1.14,487.105842881432,546.2837895989488
1.16,476.0434222362321,534.5186080536147
1.18,487.91894078969176,555.3271774031691
1.2,485.478464909388,545.6209993496575
1.22,487.2419870732839,534.2091178546302
1.24,473.57874233257627,544.1052657189698
1.26,488.31403408912087,547.0994840613039
1.28,484.18696312838154,556.1106533527687
1.3,500.92075091188883,541.1703299978587
1.32,482.8527309109482,548.4182945750692
1.34,492.05937557467456,552.6766440712768
1.36,489.7953905457825,540.9803011705042
1.38,487.25571423059364,537.2379977827227
1.4,491.87422122774973,539.61730368908
1.42,479.6399395806778,539.2303652055754
1.44,480.6523183568362,544.3280918793936
1.46,499.9259929861232,544.4232062520271
1.48,489.112493372742,532.7500654032125
1.5,480.1178310683072,523.733909443275
1.52,489.6892320246761,548.428112113464
1.54,486.871878344384,535.9029949146548
1.56,486.42763858005725,531.0190555009028
1.58,488.0707490323926,523.5987129357654
1.6,489.4778203444715,523.2482523021044
1.62,481.9822521953511,519.61158123037
1.64,486.93862490681107,516.0686764612019
1.66,490.0482743003101,523.0027543788747
1.68,497.2626807590509,513.856627009626
1.7,486.3632559592884,499.52873331022556
1.72,484.18844680167,502.27244307463354
1.74,489.95600482121023,489.88488700538284
1.76,491.48517220966687,487.4332658777874
1.78,488.3888736891088,486.87693502414686
1.8,491.1563195736669,468.2112656152249
1.82,500.4615938485033,477.94972996626944
1.84,501.4249947111494,460.5382687573413
1.86,492.98711168743023,471.63776508772094
1.88,491.9328204874623,465.9504821514641
1.9,498.2012774717885,463.1427620929805
1.92,492.8755912281867,443.72396794637746
1.94,502.0482762288724,464.8593990983538
1.96,494.64121527647706,439.94033637002394
1.98,489.19147940598845,444.0154513895732
2.0,497.3749925302726,446.16280654571005
2.02,493.23817573427976,437.62248642363943
2.04,496.6556441256565,453.5062202088077
2.06,496.47587234212523,455.0123496244042
2.08,485.431665336758,452.5132616941434
2.1,492.4721622425321,461.05187789295655
2.12,494.3100701636024,462.53941740456133
2.14,497.14539429184305,474.7402227220264
2.16,497.5455002232006,452.03843973127795
2.18,491.7065683239764,465.8563677726924
2.2,491.8329273503095,466.0392760927554
2.22,486.8780125606963,475.6150755904878
2.24,488.2265680976233,487.98963377644634
2.26,490.03950156094135,475.2252494265256
2.28,492.4090748995497,487.50165485995745
2.3,490.34211410604587,481.87049553196414
2.32,490.6809259150603,490.2084789284054
2.34,485.21549837786426,495.2750835549228
2.36,482.8183438770514,493.9132479927302
2.38,492.19760419249207,492.1747864929093
2.4,490.4892613839561,504.5253969289832
2.42,488.8672663568379,509.73551583912723
2.44,485.91414920815527,502.8761260787194
2.46,459.794047349116,491.75051751011983
2.48,468.22858690784307,485.8803337484392
2.5,460.51074145881137,483.4664826664224
2.52,465.52803891369683,483.28985476469825
2.54,449.3888847571503,481.97202792754535
2.56,468.69899104715114,485.118184942419
