Program Time [s],data 0,data 1
0.0,494.9515501805586,511.0915905709096
0.02,498.21551211759305,509.8520140052955
0.04,491.35763956411563,512.4140666624771
0.06,500.5028755764056,507.74838065638073
0.08,496.3972333543308,525.0975224925863
0.1,487.57694835463997,526.1287653605091
0.12,509.29863111728014,517.8588456563546
0.14,494.8109551315276,512.2152256060173
0.16,498.1525278988192,526.9496104780421
0.18,506.89138939959673,530.7689541253768
0.2,493.1634214249268,521.2001716279432
0.22,503.68652248946955,521.6967535517674
0.24,485.73633077532605,519.7166847103047
0.26,489.6152521674035,523.0640897724588
0.28,500.7946234607974,515.0016822320513
0.3,496.0006457927398,514.0446086891159
0.32,493.7076563125884,514.6840470554129
0.34,493.5143039673377,511.6396097187677
0.36,494.1555187763374,518.0920775609079
0.38,489.96118000882416,519.618681917632
0.4,493.19998184247015,511.394029385248
0.42,484.7195838175973,507.4356566013356
0.44,483.250799616272,517.0614620258498
0.46,510.3039670913976,510.3602807128554
0.48,499.40657429308345,515.234691561403
0.5,501.2789362640651,506.562294033544
0.52,502.7945077940119,513.6707447289007
0.54,499.6788373112381,512.494935161869
0.56,498.87190179827707,514.6923297187046
0.58,502.9532062649505,516.3431103326913
0.6,503.50068216235616,515.4095690061713
0.62,501.4967229224574,516.7155553058261
0.64,496.5003463835079,513.1801534302787
0.66,496.20330344272196,511.0075378368565
0.68,501.53561462706415,516.6288156348328
0.7,506.82627987078223,511.0568868786698
0.72,501.9631491306752,504.299504326818
0.74,501.3697257517747,507.69333714982486
0.76,506.73364904735473,510.7929459573355
0.78,502.5834439809286,502.04201680274645
0.8,507.44887678820726,504.3151548049543
0.82,503.21799875775355,503.0697785435796
0.84,494.76032046827,511.84714192132975
0.86,506.0079707157347,508.9313043848025
0.88,501.3269009370519,515.3455130926106
0.9,495.7899539099204,506.60495846476596
0.92,490.1135622902586,505.69439183244816
0.94,494.0999872002126,508.0383104617647
0.96,499.9102027163912,512.810321318319
0.98,512.6791288610056,512.4998109199713
1.0,505.5074140641266,517.878232140852
1.02,515.116674163527,514.5819535556546
1.04,505.9480938879138,504.5990269923158
1.06,506.355014908099,511.75593248848463
1.08,506.86768384148536,505.0730244752702
1.1,502.96555784014976,492.26087976392176
1.12,506.4328914288114,517.2537619952583
1.14,508.2051249571317,520.4385534541309
1.16,505.56349355207163,511.50741503817306
1.18,518.229172093933,519.0968827620036
1.2,511.50472687117446,512.2179228307498
1.22,514.2518765493282,515.9728710950418
1.24,517.7857363112846,512.7211895651684
1.26,513.1523552893858,511.34615282833715
1.28,504.0261377751281,518.5903822829331
1.3,527.1488280421906,514.3671062444386
1.32,516.575518017438,512.3558306254879
1.34,513.4205008317099,521.4148688512329
1.36,508.9952103592289,514.177931000882
1.38,514.5265078466671,512.4452556238418
1.4,526.2700493145369,516.7012521959989
1.42,525.7675451470166,503.6116322321106
1.44,521.153029964442,507.49725588607413
1.46,514.416607568871,505.51592722501135
1.48,523.4956379209823,509.02157899163876
1.5,517.9412649622661,514.8551170633199
1.52,515.1130238487558,515.6892132322791
1.54,514.5224967901719,513.7986945776117
1.56,507.784288328657,510.41751354141945
1.58,513.6707841471546,505.6635467466897
1.6,517.5963114874833,513.09427444035
1.62,521.0875326750058,507.0272943668617
1.64,509.5920477966856,499.2365333054124
1.66,511.3591729517177,499.91652765456985
1.68,508.1150497221624,504.2631460277643
1.7,516.6875516087483,499.8195679044191
1.72,516.9348052361846,495.8574206402017
1.74,508.7377998293907,496.10344394411993
1.76,516.1657992106652,495.1633055071779
1.78,503.58582561673006,493.4240116443752
1.8,511.08449421306824,493.8302918637343
1.82,507.8055948927096,493.2880609765896
1.84,510.5870196821923,496.41901614197087
1.86,507.21659966569115,493.2206137218059
1.88,512.879627774935,484.919176182488
1.9,511.9363919574234,494.79866379875835
1.92,509.3271448806096,495.24791931332845
1.94,514.1712643774423,499.21891405612354
1.96,513.9330217808634,496.14735831390567
1.98,505.84191340471887,499.4010836177841
2.0,508.9005134234197,497.13513736106427
2.02,503.1491122428538,495.6895694348005
2.04,498.70130164355487,488.1815559512134
2.06,501.99657147909863,486.4639886035487
2.08,504.36652798915145,489.2847988564306
2.1,504.2606491333839,483.35025598993576
2.12,507.388013467183,494.33249815703425
2.14,505.7663429745224,487.97876541131484
2.16,502.61507008722526,489.294841133194
2.18,506.53966886432596,498.6591481883939
2.2,504.445500284617,490.2996978410814
2.22,506.67744924043905,496.2827417928406
2.24,505.7640025713211,496.5354380780801
2.26,506.3936097899401,497.93313826813255
2.28,512.9826849347919,488.44370248420626
2.3,505.8171395523378,483.0230139789432
2.32,514.8727564315265,483.648428368297
2.34,503.70945863863255,485.0250637781254
2.36,516.3683852951642,493.218612175841
2.38,514.9508456578174,494.71493942758093
2.4,502.8808098074901,487.66768528744905
2.42,512.1412622950087,484.1803443897908
2.44,512.10847850678,482.89982667672655
2.46,509.0892540468817,491.37965870966764
2.48,512.6193043400674,479.1641855193715
2.5,511.2047279479214,492.9907094324252
2.52,508.4398878810442,491.05167194313566
2.54,520.8596759242182,491.79765157312534
2.56,510.04914521694167,492.6766972874302
2.58,513.4707571691822,485.64939929839653
2.6,507.6100114482057,487.189672925375
2.62,502.3511291092615,487.41363447669545
2.64,491.3277576517825,496.08653810887967
2.66,501.46229958509696,485.74878270069723
2.68,507.1163312493005,488.69609947434367
2.7,502.29523269843276,488.5263883153603
2.72,499.61483913782365,497.13001429403124
2.74,498.1123428776301,495.60076265213746
2.76,502.8831870569758,499.5959244670415
2.78,498.719881954243,495.21160363856876
2.8,510.4468060877137,503.1155757943592
2.82,508.1347295012343,499.70675959707523
2.84,506.528352772685,493.47418290763557
2.86,512.9286286612804,485.7720447408528
2.88,508.98060998823155,489.4988902690667
2.9,508.9871136433086,488.803209908538
2.92,506.69694331977223,488.40236069110006
2.94,514.9834016350597,489.73862841026965
2.96,521.4338908026946,491.1173317985213
2.98,525.8373743160307,483.2934202467822
