Program Time [s],data 0,data 1
0.0,508.2522552081805,497.95943225496893
0.02,504.87875651361315,493.6811664199971
0.04,500.7320454904847,494.95460068617575
0.06,505.2296618945291,494.09554542585875
0.08,506.785398680662,505.18074213346506
0.1,504.45354785802624,514.5608622073736
0.12,505.0900162266829,504.1253678263899
0.14,510.15198576558475,503.3537328720345
0.16,494.8251978335136,522.1889392413916
0.18,508.7755723485328,511.0041406633542
0.2,506.090301695769,504.2362521195324
0.22,498.2880829905789,506.1835123397645
0.24,492.4125536809091,491.14535983204337
0.26,500.1660631484381,500.27256940748276
0.28,495.35586158531635,502.66472193323654
0.3,508.9643557684072,493.5810192646713
0.32,513.8717520706867,496.1352652057483
0.34,509.84382513682544,492.45896166885063
0.36,506.8460622602076,491.03952985777755
0.38,508.03909870851965,488.16481876924456
0.4,504.7236579462353,496.5624097888945
0.42,524.9391666337568,513.6608800228494
0.44,508.0156641296871,497.0473433620558
0.46,506.9867074120692,492.04276388555866
0.48,506.42019795576425,487.56851091230925
0.5,506.192384282922,491.2326445659828
0.52,507.0254717393662,484.5625222700833
0.54,504.7345198023942,485.97480536110896
0.56,507.0133829272043,488.2712876625218
0.58,505.4574848333598,484.8472233558871
0.6,508.0917266394106,497.26481888056236
0.62,501.0878039071333,488.58521200629826
0.64,507.7099630903693,490.6072245820586
0.66,491.7243665843842,497.00986121581343
0.68,520.730170520005,494.2155967812127
0.7,507.521962860108,495.27527014022047
0.72,501.2943072274341,491.6726013807617
0.74,515.0046210263367,496.4488383851608
0.76,509.2211733783787,498.1680288082628
0.78,510.1718474138579,497.58565003548495
0.8,511.46937300407996,496.5130876358648
0.82,511.0613351378805,501.43658104670754
0.84,511.964572633672,496.9297949993303
0.86,513.7592451282875,502.126639074405
0.88,516.5366871079002,496.80273661301067
0.9,518.6036158135058,492.1162497262652
0.92,517.0680082382642,496.24350289251885
0.94,507.3959269268173,504.4929726080285
0.96,508.66762843576,490.99426845057843
0.98,520.396582024526,500.4190482160904
1.0,514.9324233864074,500.77527527845484
1.02,514.5882737303132,504.0520875887271
1.04,521.8916461010932,496.78554306947206
1.06,521.3748331179662,500.9332998085139
1.08,522.3033212633875,496.508262626406
1.1,521.0401122775618,506.6872555797606
1.12,511.59798236400616,498.4586084221197
1.14,506.2613727678718,492.6833665254962
1.16,521.2090490176295,495.72996667407057
1.18,510.06669048944883,494.4017295235831
1.2,501.19257020118806,502.0999838365317
1.22,506.423899375922,498.76536776420573
1.24,508.2747313953942,496.43688041221446
1.26,511.3566010916976,504.0346508978447
1.28,512.3459300322073,510.95689479171165
1.3,510.2432155968474,513.0935916636149
1.32,520.4002012564373,512.368772891621
1.34,509.95306530388314,514.4146106378483
1.36,517.0323243606166,516.8606572081712
1.38,517.4669158969597,512.6799625428159
1.4,517.4074804644772,513.1522620816081
1.42,514.429849525995,504.08318528114853
1.44,507.53652279486397,512.9263567755537
1.46,510.2205854386582,514.356862044356
1.48,509.03778027060116,506.5368132252396
1.5,504.1871060051931,519.6713975219599
1.52,511.7010350458328,516.6852342904155
