time_s,H,V
0.0,511.35,516.01
0.02,576.2,517.6
0.04,576.2,517.6
0.06,576.2,517.6
0.08,576.2,517.6
0.1,576.2,517.6
0.12000000000000001,576.2,517.6
0.14,576.2,517.6
0.16,576.2,517.6
0.18,576.2,517.6
0.19999999999999998,576.2,517.6
0.21999999999999997,576.2,517.6
0.23999999999999996,576.2,517.6
0.25999999999999995,576.2,517.6
0.27999999999999997,576.2,517.6
0.3,576.2,517.6
0.32,576.2,517.6
0.34,576.2,517.6
0.36000000000000004,576.2,517.6
0.38000000000000006,576.2,517.6
0.4000000000000001,576.2,517.6
0.4200000000000001,576.2,517.6
0.4400000000000001,576.2,517.6
0.46000000000000013,576.2,517.6
0.48000000000000015,576.2,517.6
0.5000000000000001,576.2,517.6
0.5200000000000001,576.2,517.6
0.5400000000000001,576.2,517.6
0.5600000000000002,576.2,517.6
0.5800000000000002,576.2,517.6
0.6000000000000002,576.2,517.6
0.6200000000000002,576.2,517.6
0.6400000000000002,576.2,517.6
0.6600000000000003,576.2,517.6
0.6800000000000003,576.2,517.6
0.7000000000000003,576.2,517.6
0.7200000000000003,576.2,517.6
0.7400000000000003,576.2,517.6
0.7600000000000003,576.2,517.6
0.7800000000000004,576.2,517.6
0.8000000000000004,576.2,517.6
0.8200000000000004,576.2,517.6
0.8400000000000004,576.2,517.6
0.8600000000000004,576.2,517.6
0.8800000000000004,576.2,517.6
0.9000000000000005,576.2,517.6
0.9200000000000005,576.2,517.6
0.9400000000000005,576.2,517.6
0.9600000000000005,576.2,517.6
0.9800000000000005,576.2,517.6
1.0000000000000004,576.2,517.6
1.0200000000000005,576.2,517.6
1.0400000000000005,576.2,517.6
1.0600000000000005,576.2,517.6
1.0800000000000005,576.2,517.6
1.1000000000000005,576.2,517.6
1.1200000000000006,576.2,517.6
1.1400000000000006,576.2,517.6
1.1600000000000006,576.2,517.6
1.1800000000000006,576.2,517.6
1.2000000000000006,576.2,517.6
1.2200000000000006,576.2,517.6
1.2400000000000007,576.2,517.6
1.2600000000000007,576.2,517.6
1.2800000000000007,576.2,517.6
1.3000000000000007,576.2,517.6
1.3200000000000007,576.2,517.6
1.3400000000000007,576.2,517.6
1.3600000000000008,576.2,517.6
1.3800000000000008,576.2,517.6
1.4000000000000008,653.53,520.78
1.4200000000000008,653.53,520.78
1.4400000000000008,670.62,519.63
1.4600000000000009,677.5,516.9
1.4800000000000009,676.6,513.72
1.5000000000000009,672.48,510.98
1.520000000000001,664.38,508.98
1.540000000000001,652.11,508.79
1.560000000000001,639.09,507.83
1.580000000000001,639.09,507.83
1.600000000000001,614.05,509.21
1.620000000000001,601.04,509.77
1.640000000000001,588.63,509.81
1.660000000000001,577.91,509.65
1.680000000000001,567.93,509.52
1.700000000000001,567.93,509.52
1.720000000000001,563.34,509.22
1.740000000000001,560.47,510.17
1.7600000000000011,556.98,509.94
1.7800000000000011,553.18,509.15
1.8000000000000012,549.15,508.72
1.8200000000000012,545.12,508.98
1.8400000000000012,541.69,509.38
1.8600000000000012,537.95,510.51
1.8800000000000012,535.36,512.2
1.9000000000000012,532.49,513.96
1.9200000000000013,532.49,513.96
1.9400000000000013,526.79,516.82
1.9600000000000013,524.44,516.65
1.9800000000000013,524.44,516.65
2.0000000000000013,519.6,517.26
2.0200000000000014,519.6,517.26
2.0400000000000014,516.38,516.77
2.0600000000000014,515.11,515.01
2.0800000000000014,515.11,515.01
2.1000000000000014,514.09,514.41
2.1200000000000014,512.07,513.33
2.1400000000000015,512.07,513.33
2.1600000000000015,511.44,513.25
2.1800000000000015,500.75,514.4
2.2000000000000015,500.75,514.4
2.2200000000000015,440.88,534.98
2.2400000000000015,394.31,539.38
2.2600000000000016,394.31,539.38
2.2800000000000016,294.48,525.08
2.3000000000000016,260.98,510.67
2.3200000000000016,248.78,497.53
2.3400000000000016,249.83,488.43
2.3600000000000017,249.83,488.43
2.3800000000000017,275.29,475.91
2.4000000000000017,293.63,472.53
2.4200000000000017,293.63,472.53
2.4400000000000017,312.91,471.22
2.4600000000000017,333.32,470.78
2.4800000000000018,333.32,470.78
2.5000000000000018,371.29,472.78
2.520000000000002,389.23,476.22
2.540000000000002,389.23,476.22
2.560000000000002,419.15,485.3
2.580000000000002,431.52,490.04
2.600000000000002,442.81,494.83
2.620000000000002,452.45,498.87
2.640000000000002,461.36,502.69
2.660000000000002,468.29,505.55
2.680000000000002,474.03,509.24
2.700000000000002,474.03,509.24
2.720000000000002,479.02,511.6
2.740000000000002,485.86,514.3
2.760000000000002,485.86,514.3
2.780000000000002,490.28,514.64
2.800000000000002,492.83,513.11
2.820000000000002,495.06,513.09
2.840000000000002,496.65,512.27
2.860000000000002,499.52,512.42
2.880000000000002,501.02,512.73
2.900000000000002,501.41,513.99
2.920000000000002,502.73,515.79
2.940000000000002,502.73,515.79
2.960000000000002,506.03,518.91
2.980000000000002,506.22,520.52
