Program Time [s],data 0,data 1
0.0,486.90217266506494,513.4672675716383
0.02,483.781083379254,521.1077380811421
0.04,491.12851565714726,508.5304026703701
0.06,481.82792312487106,503.25396361764814
0.08,485.6125358988358,510.80938030566637
0.1,495.89401639254646,517.3951608612845
0.12,502.72919320503894,516.3097316622913
0.14,496.3189861119794,506.4114765252782
0.16,486.7395295700182,512.1177032890826
0.18,489.68500464607,513.1628560063367
0.2,498.01385275038746,515.5756594609047
0.22,493.70866445560966,525.05627675196
0.24,494.8068008010278,539.175414883107
0.26,488.4170645304389,521.1228035005225
0.28,495.27909067601325,530.3783127382684
0.3,495.21640055143115,531.217918378884
0.32,507.1745131125006,523.9547671504965
0.34,505.01765626835703,527.7991914853253
0.36,505.63113918201236,535.0655963943974
0.38,499.62343624625123,523.1566400333835
0.4,510.2405347158042,523.5397636323885
0.42,495.0046321345802,532.7624854930708
0.44,486.5558857167261,523.1817963769957
0.46,494.8223233434688,527.5328027992658
0.48,482.4480542193813,515.6411436661324
0.5,497.60237471634656,522.0413759466174
0.52,487.95685741150413,528.5538436424674
0.54,493.52846805840693,519.9370608040537
0.56,478.40497252206654,513.7038344549073
0.58,479.4975323182753,519.4428055189321
0.6,487.26309908513406,523.4146855567445
0.62,476.27926664845006,527.1684108325929
0.64,471.03018767817787,531.9656722656251
0.66,489.4754560754655,525.114541076065
0.68,488.0080038854005,541.1851438661216
0.7,482.26772112241855,529.6433857021784
0.72,478.901740354294,534.9112082602983
0.74,485.2020641703631,526.2601328366235
0.76,489.0151752728447,529.6484074015657
0.78,490.0473531235581,516.9184485453367
0.8,488.1153122173874,508.0948222372834
0.82,496.5888287589601,504.84019999450584
0.84,484.1130700781675,511.45162284236324
0.86,489.3445754096105,525.7922210695136
0.88,499.9357592765649,489.2580460903582
0.9,485.021759043973,518.4383624761015
0.92,493.8011838699079,502.2878727692836
0.94,484.76958747009473,506.33144507505796
0.96,487.18911814271826,499.2865509597448
0.98,488.98255748611933,505.62207253154634
1.0,483.83388371340874,497.4345450594594
