Program Time [s],data 0,data 1
0.0,497.3540009020832,498.24908880836347
0.02,513.8231108015318,491.1997384752686
0.04,514.8670481914265,493.45916057115994
0.06,496.06125923042276,503.6121537228283
0.08,500.27099322821084,490.4322886177794
0.1,511.6974155856637,496.74244229981105
0.12,520.9868762315773,493.5379628440127
0.14,506.2331496069561,492.3355878887044
0.16,512.8641024682204,487.7726535362071
0.18,521.4149635137607,486.9185048572092
0.2,515.1812563478655,483.97115315908707
0.22,515.905842289461,483.97734699483783
0.24,506.9408759563382,486.19821202059455
0.26,523.5033388930982,490.5707781407832
0.28,509.14109455589795,486.6385559333134
0.3,517.3967414204516,492.6072457266489
0.32,498.86626542515114,491.4897944277618
0.34,503.4178112526598,482.7794026671713
0.36,507.0484314129851,489.58266127574785
0.38,511.0053104932517,489.5118934363931
0.4,496.97411758847124,492.89501040213077
0.42,506.06884371031805,495.10717565261217
0.44,501.00015702010603,490.3988369408434
0.46,527.051787989889,488.4502634299489
0.48,528.0322903637243,488.3447423891895
0.5,539.9187937102697,489.06420141522847
0.52,538.5962811213982,494.6408309331354
0.54,525.3582751502669,497.06043591668623
0.56,566.0304509359937,495.6545546738483
0.58,552.4861638024557,488.77452103538536
0.6,563.3067468014104,488.79143083326
0.62,585.9631292688692,496.909974203594
0.64,587.4499320200073,484.73187625408525
0.66,596.9645105831776,498.64134422196753
0.68,588.7623546996309,484.08245044116666
0.7,604.4771882944119,481.8453686827597
0.72,588.4335058963346,493.6366765464479
0.74,610.063860415196,495.6248898834989
0.76,595.1277490927729,492.73687994403457
0.78,599.7010563327734,493.699141225992
0.8,574.9983541563118,489.3889614225267
0.82,587.2559503628283,495.59365042154366
0.84,562.3481337524863,484.02725208360334
0.86,566.5477670703679,492.50146100767785
0.88,551.0261363689161,492.3496315599279
0.9,531.0122883768549,496.21517989941293
0.92,526.708062198619,490.37029422432494
0.94,524.6520700958248,488.1558599697956
0.96,496.76996902560376,489.81596055495277
0.98,467.7508592843478,478.75184246546576
1.0,462.525569102403,487.05179660005456
1.02,450.5293995673762,477.89913363824394
1.04,429.7193524542632,487.5648672580072
1.06,417.5116337651461,492.57211218885
1.08,432.1451043621469,494.50412574960194
1.1,430.224961804658,491.33468758813063
1.12,403.4075229582159,491.65492800483577
1.14,425.2880281384432,482.79768196218015
1.16,422.8544217110025,482.38144711864857
1.18,450.031823639359,478.67394956040516
1.2,462.1969849210271,484.52339005319175
1.22,463.75790318961253,492.7151046106568
1.24,480.8605400162913,484.5461114248042
1.26,481.52039930497443,485.7400189455596
1.28,486.78568039472856,483.2411392144626
1.3,485.2253119538565,483.1303376311405
1.32,503.25901903819175,490.2602599703671
1.34,501.922076869136,488.0446754039108
1.36,505.4978565697844,480.9774229195368
1.38,512.7305090824757,488.5855138249871
1.4,499.5264835737477,487.7358395117833
1.42,530.4320527439082,520.2564386304307
1.44,535.218733319755,506.71002391920814
1.46,532.1832136611504,499.1512744335139
1.48,527.8824762430746,517.3647341954149
1.5,529.8845962856594,502.5627813077539
1.52,535.0434527188969,520.1946977711427
1.54,518.9671812942928,510.09686950219253
1.56,534.0529997693619,513.5126576297708
1.58,527.0515901523695,502.8752714481602
1.6,527.3658330037861,495.3370618470463
1.62,541.8865675792395,496.67900237428046
1.64,538.2772783831454,495.66273533124973
1.66,522.6241019113013,490.71242801813094
1.68,525.2570126387511,499.6950177130243
1.7,519.6524537753958,502.3083890598787
1.72,543.0989975649009,481.06661860411896
1.74,534.3099276683462,492.1437522184177
1.76,530.3920606845076,481.7513253342853
1.78,536.3354361305037,489.49731633446316
1.8,534.2760314121937,486.18998384875346
1.82,524.4132874442163,480.6540821467917
1.84,533.3935173789098,490.2932920107404
1.86,528.5874404097456,485.43648746490356
1.88,531.7036042267661,479.66087597479225
1.9,534.8135570611165,491.4940471896997
1.92,524.6259276494394,479.52033036700067
1.94,545.0375835610782,500.4997330679402
1.96,526.6321582133095,489.2001472130331
1.98,534.701020968099,499.16459468197434
2.0,522.5735292006101,495.7173221648466
2.02,524.6789764833187,492.2023819383422
2.04,536.5888210700751,489.5483124991562
2.06,542.9311501981832,482.9550659530391
2.08,533.2508859230977,483.34055136347337
2.1,530.6743594721768,483.3968825101497
2.12,537.4059307269895,476.81958834497533
2.14,520.677740363978,486.1740281168855
2.16,525.1685114261319,483.20096553134573
2.18,531.5443616224409,493.9422268967506
2.2,534.7004408461657,487.60827955498235
2.22,532.2709307723361,489.283479436963
2.24,526.6106910881438,486.6092913752276
2.26,537.8353741130899,477.97983059513297
2.28,524.8652944643426,489.25152213632407
2.3,535.1293521486266,471.7637926982867
2.32,534.9439311277935,495.23150777126915
2.34,538.4460510970962,485.51898984493437
2.36,531.0293898891694,473.08324455576707
2.38,527.7602772970278,484.7863446028151
2.4,534.6206577639423,485.8530092761676
2.42,531.0971262521706,485.1499845847453
2.44,533.2147774976512,483.77482520806154
2.46,540.2427656485651,487.165194149676
2.48,529.7928017369356,480.9114460826455
2.5,519.168567771503,482.6895486048554
2.52,514.5174078218732,468.89774241345447
2.54,534.4282706210398,470.9313900466957
2.56,520.4490314104823,468.3891182507977
2.58,521.295794715749,469.3965566945723
2.6,536.1647077632878,464.3704504990588
2.62,526.5133056520599,459.3842132563339
2.64,530.5394383449178,484.4910134277515
2.66,522.7984918512126,481.0442664920706
