Program Time [s],data 0,data 1
0.0,515.7853669896394,514.4991863990284
0.02,518.4719845773157,525.3714324346257
0.04,511.5091616677868,518.9883570036486
0.06,521.6093088234913,513.7296629937713
0.08,513.677716877271,495.81917384869234
0.1,518.2586980904757,504.002921028362
0.12,527.5133393009833,511.80976639360944
0.14,518.4358616688761,503.2197191419012
0.16,511.3192259027784,505.62568156324954
0.18,522.7601789473475,497.27925392022314
0.2,521.4838761369688,502.42303016262156
0.22,504.0279068651237,498.2312736939494
0.24,518.261147439833,505.6543759924102
0.26,518.8953292907829,498.2681708824336
0.28,510.3049820096812,500.23399537881005
0.3,505.46461057745,492.4449686639163
0.32,510.7353691099112,493.6536957616716
0.34,510.7441144974724,492.2567241799543
0.36,517.7429608488477,492.45283157036596
0.38,506.9882246736526,493.2542647320124
0.4,514.4180053438042,500.0740443949465
0.42,516.5338583539468,510.65587778343547
0.44,521.2520669039217,496.5622525340835
0.46,512.2849186296555,518.0664428638707
0.48,510.4150755729172,525.4367639869196
0.5,512.9661201826741,497.9902162778178
0.52,501.98211206636137,500.86547278241994
0.54,507.91654677836306,503.20848191222683
0.56,515.9643309907898,508.39186859721116
0.58,520.5917523728733,507.88287969573463
0.6,509.0340370739747,492.56620295752293
0.62,514.789948870112,512.987908080002
0.64,506.4733619648538,498.93841194508377
0.66,511.88978843949394,474.22875498961076
0.68,508.47551777614007,474.8922343800495
0.7,513.1398101871828,491.42084666010714
0.72,509.8250778356098,494.1960814593087
0.74,517.5046748257683,496.57268234949424
0.76,518.6818829147546,478.5828517088469
0.78,512.0220319599812,482.09222347919774
0.8,516.5838262633996,464.832531490231
0.82,518.3246262745216,462.86186883170694
0.84,533.1351028046172,443.03831538316354
0.86,517.4515259573707,429.81840643568074
0.88,522.4043872041862,441.35562842935695
0.9,529.7340519764373,426.587065934342
0.92,526.8760694780524,392.6841574101295
0.94,520.7349937788077,428.95098388312596
0.96,528.6071522792133,406.4892096825684
0.98,521.4044527276857,395.4290781413648
1.0,513.4295932168582,385.30546820427105
1.02,521.9366188650168,400.53814323566985
1.04,523.2218327802599,384.4832453357438
1.06,533.6882840349684,377.4480789383025
1.08,515.5129261213631,403.37138898201067
1.1,531.3617002056249,400.35682973588524
